train,split,model,type,seed,y,names,error_type,X_descriptors,rmse
90,KN,MVL,reg,233,IDT_ms,Point,rmse,"['X_Fuel', 'X_O2', 'X_N2', 'P', 'T', 'PHI']",1.42153381987732
