train,split,model,type,seed,y,names,error_type,X_descriptors,rmse
70,KN,MVL,reg,19,IDT_ms,Point,rmse,"['X_Fuel', 'X_O2', 'X_N2', 'P', 'T', 'PHI']",2.0038835757478983
