train,split,model,type,seed,y,names,error_type,X_descriptors,rmse
80,KN,MVL,reg,70,IDT_ms,Point,rmse,"['X_N2', 'P', 'T', 'Formula_C', 'n-C9', 'n-C15', 'n-C18', 'mono-c-C15', 'poly-c-C14', 'poly-c-C15', 'aro-C11']",1.356260052516092
