train,split,model,type,seed,y,names,error_type,X_descriptors,rmse
70,KN,MVL,reg,19,IDT_ms,Point,rmse,"['X_N2', 'P', 'T', 'Formula_C', 'n-C9', 'n-C14', 'n-C15', 'n-C18', 'mono-c-C12', 'mono-c-C15', 'aro-C11']",1.2327710079411955
