train,split,model,type,seed,y,names,error_type,X_descriptors,rmse
60,KN,MVL,reg,233,IDT_ms,Point,rmse,"['X_N2', 'P', 'T', 'Formula_C', 'n-C9', 'n-C18', 'mono-c-C12', 'poly-c-C14', 'poly-c-C15', 'aro-C11', 'aro-C13']",1.208939530259379
