train,split,model,type,seed,y,names,error_type,X_descriptors,rmse
80,KN,MVL,reg,70,IDT_ms,Point,rmse,"['X_Fuel', 'X_N2', 'P', 'T', 'Formula_C', 'n-C9', 'n-C14', 'n-C15', 'n-C18', 'mono-c-C12', 'mono-c-C15', 'poly-c-C14', 'poly-c-C15', 'aro-C11', 'aro-C13']",1.3548568925004691
