train,split,model,type,seed,y,names,error_type,X_descriptors,n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,ccp_alpha,oob_score,max_samples,rmse
80,KN,RF,reg,8,IDT_ms,Point,rmse,"['X_O2', 'X_N2', 'P', 'T']",100,60,1.0,2,1,0,0,True,0.75,1.4378038672341322
