Point,IDT_ms,X_Fuel,X_O2,X_N2,P,T,n-i-alkanes,cyclic-alkanes,Aromatics,Formula_H,Set,IDT_ms_pred
320,9.57,2.5,20.48,77.02,9.57,1130.5,66.12003412,19.17117334,11.32820999,21.29,Training,8.284249999999998
321,9.99,2.5,20.48,77.02,9.99,1199.8,66.12003412,19.17117334,11.32820999,21.29,Training,9.496350000000005
322,10.14,2.5,20.48,77.02,10.14,1257.0,66.12003412,19.17117334,11.32820999,21.29,Training,9.142599999999998
323,10.27,2.5,20.48,77.02,10.27,1335.4,66.12003412,19.17117334,11.32820999,21.29,Training,8.6549
325,10.05,2.5,20.48,77.02,10.05,1453.3,66.12003412,19.17117334,11.32820999,21.29,Training,8.589450000000001
327,0.959,0.64,20.87,78.5,10.5,1122.4,97.36303,2.57103,0.07964,28.93,Training,0.7797619999999998
328,0.616,0.64,20.87,78.5,9.29,1163.0,97.36303,2.57103,0.07964,28.93,Training,0.5573500000000001
329,0.304,0.64,20.87,78.5,9.8,1238.8,97.36303,2.57103,0.07964,28.93,Training,0.29305000000000003
330,0.104,0.64,20.87,78.5,10.18,1360.7,97.36303,2.57103,0.07964,28.93,Training,0.10060950000000002
331,0.064,0.64,20.87,78.5,9.68,1477.3,97.36303,2.57103,0.07964,28.93,Training,0.059050000000000005
332,1.288,1.27,20.73,78.0,9.43,1074.3,97.36303,2.57103,0.07964,28.93,Training,1.2958500000000002
333,0.548,1.27,20.73,78.0,10.01,1150.4,97.36303,2.57103,0.07964,28.93,Training,0.5429
334,0.344,1.27,20.73,78.0,10.27,1213.6,97.36303,2.57103,0.07964,28.93,Training,0.30928500000000003
335,0.174,1.27,20.73,78.0,9.92,1295.5,97.36303,2.57103,0.07964,28.93,Training,0.16144999999999998
336,0.089,1.27,20.73,78.0,10.08,1405.1,97.36303,2.57103,0.07964,28.93,Training,0.0847095
337,0.053,1.27,20.73,78.0,9.91,1493.3,97.36303,2.57103,0.07964,28.93,Training,0.05590000000000305
338,1.215,2.5,20.48,77.03,10.18,1067.0,97.36303,2.57103,0.07964,28.93,Training,1.2908
339,0.684,2.5,20.48,77.03,10.14,1105.7,97.36303,2.57103,0.07964,28.93,Training,0.7523999999999998
340,0.266,2.5,20.48,77.03,10.12,1205.5,97.36303,2.57103,0.07964,28.93,Training,0.3027
341,0.119,2.5,20.48,77.03,10.12,1306.5,97.36303,2.57103,0.07964,28.93,Training,0.13255000000000003
342,0.04,2.5,20.48,77.03,9.85,1470.2,97.36303,2.57103,0.07964,28.93,Training,0.05210000000000001
343,1.592,0.64,20.87,78.5,9.71,1086.7,85.64918,8.76981,4.1087,26.77,Training,1.4801
344,0.754,0.64,20.87,78.5,9.77,1138.8,85.64918,8.76981,4.1087,26.77,Training,0.7182850000000001
345,0.504,0.64,20.87,78.5,9.55,1176.8,85.64918,8.76981,4.1087,26.77,Training,0.5030300000000001
346,0.298,0.64,20.87,78.5,9.7,1233.2,85.64918,8.76981,4.1087,26.77,Training,0.2874
347,0.104,0.64,20.87,78.5,9.69,1330.9,85.64918,8.76981,4.1087,26.77,Training,0.12839
348,0.072,0.64,20.87,78.5,9.82,1388.7,85.64918,8.76981,4.1087,26.77,Training,0.07371000000000001
349,0.053,0.64,20.87,78.5,9.74,1432.2,85.64918,8.76981,4.1087,26.77,Training,0.061900000000000004
350,1.572,1.27,20.73,78.0,10.41,1066.5,85.64918,8.76981,4.1087,26.77,Training,1.3961199999999998
351,0.818,1.27,20.73,78.0,9.72,1112.2,85.64918,8.76981,4.1087,26.77,Training,0.80402
352,0.37,1.27,20.73,78.0,9.74,1187.0,85.64918,8.76981,4.1087,26.77,Training,0.43124999999999986
353,0.134,1.27,20.73,78.0,9.8,1288.6,85.64918,8.76981,4.1087,26.77,Training,0.14214999999999997
354,0.055,1.27,20.73,78.0,9.82,1388.8,85.64918,8.76981,4.1087,26.77,Training,0.06571000000000002
355,1.802,2.5,20.48,77.03,10.27,1060.5,85.64918,8.76981,4.1087,26.77,Training,1.7572
357,0.354,2.5,20.48,77.03,9.92,1195.9,85.64918,8.76981,4.1087,26.77,Training,0.35364999999999996
359,0.124,2.5,20.48,77.03,10.56,1329.9,85.64918,8.76981,4.1087,26.77,Training,0.11645
360,0.054,2.5,20.48,77.03,9.69,1449.5,85.64918,8.76981,4.1087,26.77,Training,0.059849999999999993
361,7.565,0.346,20.94,78.72,21.1,892.0,49.0,32.0,16.0,19.91,Training,7.159425000000001
364,4.608,0.346,20.94,78.72,18.9,924.0,49.0,32.0,16.0,19.91,Training,5.5188000000000015
367,1.525,0.346,20.94,78.72,21.3,1016.0,49.0,32.0,16.0,19.91,Training,1.2600500000000003
368,1.067,0.346,20.94,78.72,18.7,1041.0,49.0,32.0,16.0,19.91,Training,1.1107500000000001
369,1.094,0.346,20.94,78.72,22.3,1055.0,49.0,32.0,16.0,19.91,Training,1.0243500000000003
373,0.45,0.346,20.94,78.72,20.7,1133.0,49.0,32.0,16.0,19.91,Training,0.3700750000000002
374,0.272,0.346,20.94,78.72,20.9,1179.0,49.0,32.0,16.0,19.91,Training,0.26577500000000015
375,0.153,0.346,20.94,78.72,21.1,1230.0,49.0,32.0,16.0,19.91,Training,0.14823000000000008
377,0.075,0.346,20.94,78.72,20.5,1305.0,49.0,32.0,16.0,19.91,Training,0.11013999999999997
379,3.035,0.689,20.86,78.45,20.8,743.0,49.0,32.0,16.0,19.91,Training,3.2269
380,3.594,0.689,20.86,78.45,19.6,785.0,49.0,32.0,16.0,19.91,Training,3.310400000000001
382,3.358,0.689,20.86,78.45,21.6,854.0,49.0,32.0,16.0,19.91,Training,3.2959499999999995
383,3.202,0.689,20.86,78.45,18.3,879.0,49.0,32.0,16.0,19.91,Training,3.147449999999999
385,2.165,0.689,20.86,78.45,20.1,950.0,49.0,32.0,16.0,19.91,Training,1.9132999999999993
386,1.239,0.689,20.86,78.45,18.5,995.0,49.0,32.0,16.0,19.91,Training,1.2028000000000003
388,0.997,0.689,20.86,78.45,17.5,1031.0,49.0,32.0,16.0,19.91,Training,1.0271000000000003
391,0.609,0.689,20.86,78.45,20.8,1083.0,49.0,32.0,16.0,19.91,Training,0.5811499999999999
392,0.37,0.689,20.86,78.45,20.2,1113.0,49.0,32.0,16.0,19.91,Training,0.3531000000000001
394,0.196,0.689,20.86,78.45,21.0,1160.0,49.0,32.0,16.0,19.91,Training,0.1938999999999995
395,0.18,0.689,20.86,78.45,19.0,1179.0,49.0,32.0,16.0,19.91,Training,0.17864999999999953
396,0.156,0.689,20.86,78.45,22.5,1182.0,49.0,32.0,16.0,19.91,Training,0.1631499999999995
398,0.107,0.689,20.86,78.45,20.5,1215.0,49.0,32.0,16.0,19.91,Training,0.12310000000000015
399,0.069,0.689,20.86,78.45,21.8,1263.0,49.0,32.0,16.0,19.91,Training,0.09555000000000012
401,0.056,0.689,20.86,78.45,21.4,1304.0,49.0,32.0,16.0,19.91,Training,0.07739000000000006
403,7.204,1.368,20.72,77.91,7.7,866.0,49.0,32.0,16.0,19.91,Training,6.204819999999999
405,5.07,1.368,20.72,77.91,8.8,907.0,49.0,32.0,16.0,19.91,Training,4.99342
407,2.486,1.368,20.72,77.91,8.4,968.0,49.0,32.0,16.0,19.91,Training,2.2787199999999994
410,1.811,1.368,20.72,77.91,8.1,1018.0,49.0,32.0,16.0,19.91,Training,1.58685
414,0.538,1.368,20.72,77.91,7.8,1097.0,49.0,32.0,16.0,19.91,Training,0.6751
416,0.371,1.368,20.72,77.91,6.1,1143.0,49.0,32.0,16.0,19.91,Training,0.4580850000000001
417,0.158,1.368,20.72,77.91,7.3,1233.0,49.0,32.0,16.0,19.91,Training,0.18333499999999997
418,0.118,1.368,20.72,77.91,8.3,1270.0,49.0,32.0,16.0,19.91,Training,0.1295
419,0.07,1.368,20.72,77.91,8.3,1327.0,49.0,32.0,16.0,19.91,Training,0.08415000000000002
420,0.041,1.368,20.72,77.91,8.2,1381.0,49.0,32.0,16.0,19.91,Training,0.05810000000000001
421,5.617,1.368,20.72,77.91,12.7,744.0,49.0,32.0,16.0,19.91,Training,5.513115000000001
423,6.762,1.368,20.72,77.91,10.7,792.0,49.0,32.0,16.0,19.91,Training,6.264150000000001
425,4.261,1.368,20.72,77.91,10.1,866.0,49.0,32.0,16.0,19.91,Training,4.963619999999999
426,2.803,1.368,20.72,77.91,11.5,904.0,49.0,32.0,16.0,19.91,Training,4.12039
429,1.668,1.368,20.72,77.91,12.0,978.0,49.0,32.0,16.0,19.91,Training,1.5429749999999998
431,1.169,1.368,20.72,77.91,11.6,1021.0,49.0,32.0,16.0,19.91,Training,1.3235000000000003
434,0.559,1.368,20.72,77.91,11.2,1077.0,49.0,32.0,16.0,19.91,Training,0.7846999999999998
435,0.298,1.368,20.72,77.91,10.6,1136.0,49.0,32.0,16.0,19.91,Training,0.3944850000000001
442,5.821,1.368,20.72,77.91,21.3,681.0,49.0,32.0,16.0,19.91,Training,4.458899999999999
445,3.204,1.368,20.72,77.91,23.4,704.0,49.0,32.0,16.0,19.91,Training,2.934850000000001
449,1.842,1.368,20.72,77.91,20.9,750.0,49.0,32.0,16.0,19.91,Training,2.2295499999999993
455,1.616,1.368,20.72,77.91,21.5,802.0,49.0,32.0,16.0,19.91,Training,1.8663249999999998
456,1.625,1.368,20.72,77.91,23.2,803.0,49.0,32.0,16.0,19.91,Training,1.8236250000000003
461,2.038,1.368,20.72,77.91,20.5,836.0,49.0,32.0,16.0,19.91,Training,2.04755
465,1.908,1.368,20.72,77.91,21.8,851.0,49.0,32.0,16.0,19.91,Training,1.9005250000000005
467,2.032,1.368,20.72,77.91,21.6,882.0,49.0,32.0,16.0,19.91,Training,1.9130250000000004
470,1.675,1.368,20.72,77.91,22.7,940.0,49.0,32.0,16.0,19.91,Training,1.4230000000000003
471,1.354,1.368,20.72,77.91,21.1,955.0,49.0,32.0,16.0,19.91,Training,1.429925
474,1.05,1.368,20.72,77.91,18.9,991.0,49.0,32.0,16.0,19.91,Training,1.0289500000000003
477,0.563,1.368,20.72,77.91,21.6,1046.0,49.0,32.0,16.0,19.91,Training,0.5604000000000001
481,0.318,1.368,20.72,77.91,18.4,1092.0,49.0,32.0,16.0,19.91,Training,0.30055
485,0.225,1.368,20.72,77.91,17.7,1117.0,49.0,32.0,16.0,19.91,Training,0.25334999999999996
486,0.185,1.368,20.72,77.91,19.2,1126.0,49.0,32.0,16.0,19.91,Training,0.18045000000000005
488,0.176,1.368,20.72,77.91,18.1,1143.0,49.0,32.0,16.0,19.91,Training,0.15960000000000002
492,0.095,1.368,20.72,77.91,16.5,1197.0,49.0,32.0,16.0,19.91,Training,0.1622500000000004
493,0.077,1.368,20.72,77.91,16.8,1222.0,49.0,32.0,16.0,19.91,Training,0.07495000000000035
494,1.885,1.368,20.72,77.91,36.6,741.0,49.0,32.0,16.0,19.91,Training,1.7651500000000007
495,1.707,1.368,20.72,77.91,40.3,763.0,49.0,32.0,16.0,19.91,Training,1.69585
496,1.644,1.368,20.72,77.91,38.5,812.0,49.0,32.0,16.0,19.91,Training,1.6320749999999997
498,1.727,1.368,20.72,77.91,40.1,848.0,49.0,32.0,16.0,19.91,Training,1.6274000000000002
499,1.423,1.368,20.72,77.91,36.9,852.0,49.0,32.0,16.0,19.91,Training,1.5099000000000005
503,1.64,1.368,20.72,77.91,38.1,896.0,49.0,32.0,16.0,19.91,Training,1.5782
504,1.689,1.368,20.72,77.91,34.5,904.0,49.0,32.0,16.0,19.91,Training,1.6145000000000005
505,1.483,1.368,20.72,77.91,39.9,916.0,49.0,32.0,16.0,19.91,Training,1.5353000000000003
506,1.192,1.368,20.72,77.91,36.5,945.0,49.0,32.0,16.0,19.91,Training,1.1408500000000001
507,0.819,1.368,20.72,77.91,41.1,964.0,49.0,32.0,16.0,19.91,Training,0.8865500000000014
510,0.689,1.368,20.72,77.91,40.3,1008.0,49.0,32.0,16.0,19.91,Training,0.6249000000000001
511,0.462,1.368,20.72,77.91,38.8,1021.0,49.0,32.0,16.0,19.91,Training,0.42269999999999996
514,0.298,1.368,20.72,77.91,38.5,1054.0,49.0,32.0,16.0,19.91,Training,0.34429999999999994
516,0.107,1.368,20.72,77.91,39.6,1132.0,49.0,32.0,16.0,19.91,Training,0.13220000000000004
517,0.092,1.368,20.72,77.91,40.3,1161.0,49.0,32.0,16.0,19.91,Training,0.09615000000000003
520,0.04,1.368,20.72,77.91,40.9,1224.0,49.0,32.0,16.0,19.91,Training,0.04030000000000081
521,0.038,1.368,20.72,77.91,38.8,1229.0,49.0,32.0,16.0,19.91,Training,0.049000000000000814
523,6.77,2.038,20.58,77.38,20.0,670.0,49.0,32.0,16.0,19.91,Training,6.294549999999998
525,3.656,2.038,20.58,77.38,21.1,684.0,49.0,32.0,16.0,19.91,Training,3.9499000000000004
527,2.528,2.038,20.58,77.38,23.0,706.0,49.0,32.0,16.0,19.91,Training,2.5252
529,1.72,2.038,20.58,77.38,19.7,717.0,49.0,32.0,16.0,19.91,Training,2.3769499999999995
532,1.832,2.038,20.58,77.38,19.6,759.0,49.0,32.0,16.0,19.91,Training,2.0558
536,2.052,2.038,20.58,77.38,19.6,832.0,49.0,32.0,16.0,19.91,Training,1.9918
538,2.064,2.038,20.58,77.38,19.2,854.0,49.0,32.0,16.0,19.91,Training,2.0098000000000007
539,1.655,2.038,20.58,77.38,22.2,880.0,49.0,32.0,16.0,19.91,Training,1.7165250000000005
542,1.612,2.038,20.58,77.38,20.5,910.0,49.0,32.0,16.0,19.91,Training,1.7669500000000007
544,0.816,2.038,20.58,77.38,23.2,989.0,49.0,32.0,16.0,19.91,Training,0.9269000000000001
545,0.756,2.038,20.58,77.38,18.9,1004.0,49.0,32.0,16.0,19.91,Training,0.8719500000000002
548,0.524,2.038,20.58,77.38,20.9,1020.0,49.0,32.0,16.0,19.91,Training,0.5869500000000001
550,0.371,2.038,20.58,77.38,22.4,1049.0,49.0,32.0,16.0,19.91,Training,0.4209
552,0.291,2.038,20.58,77.38,22.3,1088.0,49.0,32.0,16.0,19.91,Training,0.7522000000000008
558,0.114,2.038,20.58,77.38,19.9,1160.0,49.0,32.0,16.0,19.91,Training,0.12950000000000003
561,1.621,1.171,20.76,78.07,22.5,700.0,100.0,0.0,0.0,24.9,Training,2.2066000000000003
563,1.245,1.171,20.76,78.07,20.1,732.0,100.0,0.0,0.0,24.9,Training,1.6570000000000005
566,1.295,1.171,20.76,78.07,20.0,832.0,100.0,0.0,0.0,24.9,Training,1.4280000000000002
568,1.547,1.171,20.76,78.07,18.7,870.0,100.0,0.0,0.0,24.9,Training,1.3924500000000004
569,1.362,1.171,20.76,78.07,18.7,926.0,100.0,0.0,0.0,24.9,Training,1.3342
570,1.142,1.171,20.76,78.07,20.9,942.0,100.0,0.0,0.0,24.9,Training,1.2432749999999997
572,0.593,1.171,20.76,78.07,19.6,1016.0,100.0,0.0,0.0,24.9,Training,0.7138000000000001
573,0.423,1.171,20.76,78.07,24.0,1044.0,100.0,0.0,0.0,24.9,Training,0.45055000000000006
576,0.292,1.171,20.76,78.07,19.0,1086.0,100.0,0.0,0.0,24.9,Training,0.36386999999999997
577,0.221,1.171,20.76,78.07,20.3,1119.0,100.0,0.0,0.0,24.9,Training,0.2740209999999981
580,0.083,1.171,20.76,78.07,20.0,1180.0,100.0,0.0,0.0,24.9,Training,0.17082100000000006
581,0.039,1.171,20.76,78.07,20.8,1260.0,100.0,0.0,0.0,24.9,Training,0.07934999999999998
582,3.562,1.286,20.74,77.97,19.2,651.0,99.0,1.0,0.0,22.88,Training,3.855399999999999
583,1.557,1.286,20.74,77.97,19.8,689.0,99.0,1.0,0.0,22.88,Training,2.3189
584,1.161,1.286,20.74,77.97,18.5,715.0,99.0,1.0,0.0,22.88,Training,1.3889000000000005
585,1.094,1.286,20.74,77.97,20.6,733.0,99.0,1.0,0.0,22.88,Training,1.1640500000000003
586,1.19,1.286,20.74,77.97,18.0,808.0,99.0,1.0,0.0,22.88,Training,1.2383000000000004
587,0.99,1.286,20.74,77.97,21.4,811.0,99.0,1.0,0.0,22.88,Training,1.10125
588,1.078,1.286,20.74,77.97,21.0,880.0,99.0,1.0,0.0,22.88,Training,1.08585
590,1.001,1.286,20.74,77.97,22.5,942.0,99.0,1.0,0.0,22.88,Training,1.0534499999999998
593,0.278,1.286,20.74,77.97,22.3,1097.0,99.0,1.0,0.0,22.88,Training,0.27675
594,0.223,1.286,20.74,77.97,19.2,1112.0,99.0,1.0,0.0,22.88,Training,0.26587099999999997
595,0.074,1.286,20.74,77.97,19.0,1212.0,99.0,1.0,0.0,22.88,Training,0.07810000000000002
596,0.029,1.286,20.74,77.97,19.9,1290.0,99.0,1.0,0.0,22.88,Training,0.04540000000000001
598,5.995,1.258,20.74,78.0,20.4,687.0,82.5,16.6,0.9,23.57,Training,5.562950000000001
599,3.06,1.258,20.74,78.0,20.4,734.0,82.5,16.6,0.9,23.57,Training,2.898250000000001
600,3.332,1.258,20.74,78.0,20.6,805.0,82.5,16.6,0.9,23.57,Training,2.8582000000000005
601,2.686,1.258,20.74,78.0,20.0,869.0,82.5,16.6,0.9,23.57,Training,2.497850000000003
603,1.162,1.258,20.74,78.0,20.2,977.0,82.5,16.6,0.9,23.57,Training,1.440075
605,0.563,1.258,20.74,78.0,20.4,1033.0,82.5,16.6,0.9,23.57,Training,0.5926500000000001
606,0.303,1.258,20.74,78.0,21.5,1080.0,82.5,16.6,0.9,23.57,Training,0.34145000000000003
607,0.135,1.258,20.74,78.0,20.3,1151.0,82.5,16.6,0.9,23.57,Training,0.180771
609,0.045,1.258,20.74,78.0,20.8,1252.0,82.5,16.6,0.9,23.57,Training,0.07436999999999998
610,0.027,1.258,20.74,78.0,21.9,1323.0,82.5,16.6,0.9,23.57,Training,0.052599999999999994
614,0.8717,0.59,20.88,78.53,10.88,1084.6,67.8,17.8,14.4,23.2,Training,1.0875350000000001
616,0.2536,0.59,20.88,78.53,10.88,1237.2,67.8,17.8,14.4,23.2,Training,0.2612299999999999
618,7.232,0.59,20.88,78.53,10.88,785.2,67.8,17.8,14.4,23.2,Training,6.734907500000002
620,6.7579,0.59,20.88,78.53,10.88,881.9,67.8,17.8,14.4,23.2,Training,5.855732500000002
622,3.2964,0.59,20.88,78.53,10.88,952.6,67.8,17.8,14.4,23.2,Training,2.883545
623,0.3403,0.59,20.88,78.53,10.88,1161.7,67.8,17.8,14.4,23.2,Training,0.4611100000000008
625,2.2723,0.59,20.88,78.53,10.88,999.8,67.8,17.8,14.4,23.2,Training,2.042405
628,5.7043,1.18,20.75,78.07,10.88,773.2,67.8,17.8,14.4,23.2,Training,5.772820000000002
629,6.3575,1.18,20.75,78.07,10.88,829.0,67.8,17.8,14.4,23.2,Training,5.975565000000001
630,4.5319,1.18,20.75,78.07,10.88,891.7,67.8,17.8,14.4,23.2,Training,5.2302750000000024
631,2.4805,1.18,20.75,78.07,10.88,952.1,67.8,17.8,14.4,23.2,Training,2.41413
633,0.9814,1.18,20.75,78.07,10.88,1047.1,67.8,17.8,14.4,23.2,Training,1.212225
634,0.5424,1.18,20.75,78.07,10.88,1102.0,67.8,17.8,14.4,23.2,Training,0.6362700000000002
635,0.3977,1.18,20.75,78.07,10.88,1141.7,67.8,17.8,14.4,23.2,Training,0.4676600000000001
636,0.2137,1.18,20.75,78.07,10.88,1226.5,67.8,17.8,14.4,23.2,Training,0.22469499999999992
637,4.9193,1.76,20.63,77.61,10.88,795.9,67.8,17.8,14.4,23.2,Training,5.263005000000001
638,4.3233,1.76,20.63,77.61,10.88,749.4,67.8,17.8,14.4,23.2,Training,4.6809375000000015
640,4.9722,1.76,20.63,77.61,10.88,883.7,67.8,17.8,14.4,23.2,Training,4.870825000000001
641,1.9295,1.76,20.63,77.61,10.88,960.8,67.8,17.8,14.4,23.2,Training,2.08412
644,0.4712,1.76,20.63,77.61,10.88,1109.6,67.8,17.8,14.4,23.2,Training,0.53559
645,0.2169,1.76,20.63,77.61,10.88,1225.8,67.8,17.8,14.4,23.2,Training,0.21317499999999986
646,10.0378,0.59,10.44,88.97,10.88,817.0,67.8,17.8,14.4,23.2,Training,12.603577500000002
647,8.8067,0.59,10.44,88.97,10.88,864.4,67.8,17.8,14.4,23.2,Training,12.364230000000004
651,3.5289,0.59,10.44,88.97,10.88,958.6,67.8,17.8,14.4,23.2,Training,3.5821799999999997
652,1.5373,0.59,10.44,88.97,10.88,1044.6,67.8,17.8,14.4,23.2,Training,1.91596
655,8.9756,0.59,10.44,88.97,10.88,908.8,67.8,17.8,14.4,23.2,Training,9.124334999999999
657,2.5072,0.59,10.44,88.97,10.88,1008.5,67.8,17.8,14.4,23.2,Training,2.3594249999999994
658,1.0052,0.59,10.44,88.97,10.88,1099.5,67.8,17.8,14.4,23.2,Training,0.9405200000000001
659,0.5186,0.59,10.44,88.97,10.88,1185.7,67.8,17.8,14.4,23.2,Training,0.5056872500000001
660,0.2088,0.59,10.44,88.97,10.88,1302.0,67.8,17.8,14.4,23.2,Training,0.26823890000000006
661,0.0827,0.59,10.44,88.97,10.88,1397.4,67.8,17.8,14.4,23.2,Training,0.08409832
668,0.2564,0.59,10.44,88.97,10.88,1335.3,67.8,17.8,14.4,23.2,Training,0.2543116500000001
670,11.3219,0.59,6.96,92.45,10.88,900.7,67.8,17.8,14.4,23.2,Training,9.928972500000006
671,7.2795,0.59,6.96,92.45,10.88,939.4,67.8,17.8,14.4,23.2,Training,6.0613
673,5.1542,0.59,6.96,92.45,10.88,979.0,67.8,17.8,14.4,23.2,Training,4.943360000000002
674,1.2998,0.59,6.96,92.45,10.88,1129.6,67.8,17.8,14.4,23.2,Training,1.021966000000001
677,0.6974,0.59,6.96,92.45,10.88,1191.8,67.8,17.8,14.4,23.2,Training,0.6474500000000002
678,2.968,0.59,6.96,92.45,10.88,1039.0,67.8,17.8,14.4,23.2,Training,2.4976700000000007
686,0.5366,0.59,6.96,92.45,10.88,1256.5,67.8,17.8,14.4,23.2,Training,0.47034499999999996
689,0.355,0.39,20.93,78.68,14.1,1169.0,49.0,32.0,16.0,21.0,Training,0.3627
690,0.716,0.39,20.93,78.68,15.2,1105.4,49.0,32.0,16.0,21.0,Training,0.7372397999999998
691,1.574,0.39,20.93,78.68,16.3,1034.3,49.0,32.0,16.0,21.0,Training,1.3800500000000007
693,0.226,0.39,20.93,78.68,28.9,1171.8,49.0,32.0,16.0,21.0,Training,0.2529249999999991
694,0.755,0.39,20.93,78.68,27.5,1061.5,49.0,32.0,16.0,21.0,Training,0.9655500000000006
695,1.179,0.39,20.93,78.68,25.9,1036.8,49.0,32.0,16.0,21.0,Training,1.1026000000000002
696,2.242,0.39,20.93,78.68,28.1,974.5,49.0,32.0,16.0,21.0,Training,2.03797
697,3.889,0.39,20.93,78.68,24.8,928.5,49.0,32.0,16.0,21.0,Training,3.852750000000002
698,4.671,0.39,20.93,78.68,27.7,874.9,49.0,32.0,16.0,21.0,Training,4.612800000000002
699,4.025,0.39,20.93,78.68,30.4,854.6,49.0,32.0,16.0,21.0,Training,4.592600000000002
700,5.142,0.39,20.93,78.68,25.5,848.4,49.0,32.0,16.0,21.0,Training,4.796700000000002
701,4.777,0.39,20.93,78.68,31.5,814.8,49.0,32.0,16.0,21.0,Training,4.696650000000001
702,0.064,1.28,20.74,77.98,16.8,1235.7,49.0,32.0,16.0,21.0,Training,0.08215000000000003
703,0.175,1.28,20.74,77.98,14.9,1174.3,49.0,32.0,16.0,21.0,Training,0.2533999999999999
704,0.266,1.28,20.74,77.98,16.1,1110.6,49.0,32.0,16.0,21.0,Training,0.3914500000000001
705,0.931,1.28,20.74,77.98,15.7,998.1,49.0,32.0,16.0,21.0,Training,1.2321650000000002
706,3.865,1.28,20.74,77.98,14.7,876.9,49.0,32.0,16.0,21.0,Training,4.472615000000001
707,5.528,1.28,20.74,77.98,15.3,838.4,49.0,32.0,16.0,21.0,Training,5.3347250000000015
708,5.535,1.28,20.74,77.98,13.1,750.0,49.0,32.0,16.0,21.0,Training,5.339465
709,5.533,1.28,20.74,77.98,14.9,734.3,49.0,32.0,16.0,21.0,Training,5.422065
711,8.176,1.28,20.74,77.98,16.2,702.1,49.0,32.0,16.0,21.0,Training,6.382215000000001
712,0.042,1.28,20.74,77.98,31.0,1194.5,49.0,32.0,16.0,21.0,Training,0.04545000000000001
713,0.203,1.28,20.74,77.98,30.5,1087.2,49.0,32.0,16.0,21.0,Training,0.7067000000000014
714,0.695,1.28,20.74,77.98,30.5,998.0,49.0,32.0,16.0,21.0,Training,0.7852500000000002
715,1.759,1.28,20.74,77.98,29.4,925.7,49.0,32.0,16.0,21.0,Training,1.7355
716,2.233,1.28,20.74,77.98,29.0,872.6,49.0,32.0,16.0,21.0,Training,2.2563999999999993
717,3.109,1.276,20.74,77.984,23.3,874.0,49.0,32.0,16.0,19.91,Training,2.6483500000000024
718,2.355,1.276,20.74,77.984,25.1,880.0,49.0,32.0,16.0,19.91,Training,2.2844000000000033
719,1.23,1.276,20.74,77.984,31.4,934.0,49.0,32.0,16.0,19.91,Training,1.6496000000000046
720,1.358,1.276,20.74,77.984,24.0,952.0,49.0,32.0,16.0,19.91,Training,1.3467500000000001
722,1.412,1.276,20.74,77.984,21.7,963.0,49.0,32.0,16.0,19.91,Training,1.3679499999999996
723,0.777,1.276,20.74,77.984,32.5,974.0,49.0,32.0,16.0,19.91,Training,0.9769500000000015
726,0.4,1.276,20.74,77.984,36.1,1022.0,49.0,32.0,16.0,19.91,Training,0.39405
727,0.539,1.276,20.74,77.984,21.9,1035.0,49.0,32.0,16.0,19.91,Training,0.5399000000000002
730,0.138,1.276,20.74,77.984,24.8,1130.0,49.0,32.0,16.0,19.91,Training,0.15444999999999995
732,0.052,1.276,20.74,77.984,27.0,1192.0,49.0,32.0,16.0,19.91,Training,0.059050000000000026
733,0.034,1.276,20.74,77.984,29.2,1220.0,49.0,32.0,16.0,19.91,Training,0.04730000000000001
734,0.528,1.276,20.74,77.984,49.3,961.0,49.0,32.0,16.0,19.91,Training,0.7860500000000017
735,0.286,1.276,20.74,77.984,50.9,1009.0,49.0,32.0,16.0,19.91,Training,0.48530000000000095
737,0.08,1.276,20.74,77.984,47.8,1124.0,49.0,32.0,16.0,19.91,Training,0.14934999999999773
738,1.82,0.615,10.0,89.385,18.9,1025.0,49.0,32.0,16.0,19.91,Training,1.6302
740,1.109,0.615,10.0,89.385,19.7,1067.0,49.0,32.0,16.0,19.91,Training,1.2062
741,1.137,0.615,10.0,89.385,17.7,1072.0,49.0,32.0,16.0,19.91,Training,1.2132000000000003
746,0.569,0.615,10.0,89.385,17.7,1127.0,49.0,32.0,16.0,19.91,Training,0.6168297999999999
748,2.584,1.276,20.74,77.984,21.8,753.0,49.0,32.0,16.0,19.91,Training,2.6666000000000007
752,2.742,1.276,20.74,77.984,19.7,786.0,49.0,32.0,16.0,19.91,Training,2.73605
756,0.873,0.642,20.87,78.488,19.9,1039.0,49.0,32.0,16.0,19.91,Training,0.9684000000000001
758,0.463,0.642,20.87,78.488,22.2,1081.0,49.0,32.0,16.0,19.91,Training,0.5095500000000002
760,0.973,1.276,20.74,77.984,26.4,1000.0,49.0,32.0,16.0,19.91,Training,0.9164000000000002
761,0.208,1.276,20.74,77.984,26.2,1100.0,49.0,32.0,16.0,19.91,Training,0.23710000000000006
763,0.131,1.276,20.74,77.984,21.8,1145.0,49.0,32.0,16.0,19.91,Training,0.14364999999999997
765,0.07,1.276,20.74,77.984,21.9,1187.0,49.0,32.0,16.0,19.91,Training,0.08790000000000003
768,0.567,1.1282,21.0,77.8718,2.69,1290.0,99.6,0.0,0.0,26.4,Training,0.43555000000000005
769,0.778,1.117,21.0,77.883,3.08,1232.0,99.6,0.0,0.0,26.4,Training,0.6188
