train,split,model,type,seed,y,names,error_type,X_descriptors,rmse
80,KN,MVL,reg,43,IDT_ms,Point,rmse,"['X_Fuel', 'X_O2', 'X_N2', 'P', 'T', 'iso-alkanes', 'monicyclic-alkanes', 'polycyclic-alkanes', 'Aromatics', 'Others', 'Formula_H']",2.0132862854646265
