train,split,model,type,seed,y,names,error_type,X_descriptors,rmse
80,KN,MVL,reg,70,IDT_ms,Point,rmse,"['X_O2', 'X_N2', 'P', 'T', 'n-i-alkanes', 'cyclic-alkanes']",2.0153178793199196
