train,split,model,type,seed,y,names,error_type,X_descriptors,rmse
60,KN,MVL,reg,43,IDT_ms,Point,rmse,"['X_O2', 'X_N2', 'P', 'T', 'iso-alkanes', 'polycyclic-alkanes', 'Aromatics']",1.764397794939368
