train,split,model,type,seed,y,names,error_type,X_descriptors,rmse
60,KN,MVL,reg,43,IDT_ms,Point,rmse,"['X_Fuel', 'X_O2', 'X_N2', 'P', 'T', 'n-i-alkanes', 'cyclic-alkanes', 'Aromatics', 'Formula_H']",1.789527642570209
